Column1,Column2
"Chahal to Doug Bracewell, no run, punched off the back foot to mid-off",35.2
"Chahal to Doug Bracewell, 2 runs, oh inside edge rolls past the sticks to fine leg, flighted delivery on the stumps, Bracewell wanted to smash this over long-on, got away with it",35.1
"Kuldeep Yadav to Doug Bracewell, 1 run, keeps strike with a flick to mid-wicket",34.6
"Kuldeep Yadav to Doug Bracewell, FOUR, shortish and outside off stump, Bracewell goes back and drives this hard off the back foot to deep extra-cover",34.5
"Kuldeep Yadav to Lockie Ferguson, 1 run, lofted in the air, doesn't carry to Vijay Shankar, who dives in the deep and pushes the ball to long-off",34.4
"Kuldeep Yadav to Lockie Ferguson, no run, Ferguson steps out, Kuldeep Yadav bowls outside off stump, but Ferguson manages to defend",34.3
"Kuldeep Yadav to Doug Bracewell, 1 run, nicely flighted from Kuldeep Yadav, Bracewell drives it to long-on",34.2
"Kuldeep Yadav to Doug Bracewell, FOUR, oh Kuldeep drags this down trying to bowl the quicker ball, Bracewell rocks back and pulls hard over mid-wicket, rockets to the fence",34.1
"Chahal to Lockie Ferguson, no run, Chahal is really tempting Ferguson by tossing the ball up, Ferguson defends for now",33.6
"Chahal to Lockie Ferguson, no run, leg stump line, Ferguson watchfully defends",33.5
"Chahal to Lockie Ferguson, 2 runs, short and spinning away outside off stump, Ferguson punches it square of the wicket on the off-side",33.4
"Chahal to Doug Bracewell, 1 run, goes back and pushes this to sweeper cover",33.3
"Chahal to Doug Bracewell, no run, defended off the back foot",33.2
"Chahal to Doug Bracewell, SIX, this is a brilliant hit, the inside-out lofted drive for six over cover has to be the best shot in cricket. Bracewell used his feet this time and hit this so flat for a six",33.1
"Kuldeep Yadav to Doug Bracewell, 1 run, spin in a bit from around middle and leg, Bracewell shuffles a bit and works this to deep square leg to keep the strike",32.6
"Kuldeep Yadav to Lockie Ferguson, 1 run, slower and very full around middle and leg, dug out towards mid-wicket",32.5
"Kuldeep Yadav to Doug Bracewell, 1 run, flatter one on middle and leg, tucked towards mid-wicket for a single",32.4
"Kuldeep Yadav to Doug Bracewell, SIX, mammoth blow from Bracewell! Terrific shot! Picked the chinaman early and clobbers this flighted ball into the crowd at deep mid-wicket. Huge hit",32.3
"Kuldeep Yadav to Doug Bracewell, no run, flighted fuller outside off, defended well off the front foot to cover",32.2
"Kuldeep Yadav to Doug Bracewell, 2 runs, half tracker on leg stump, Bracewell swivel pulls this over mid-wicket. Clean strike and it takes a good effort from Rayudu in the deep to stop a brace",32.1
"Chahal to Doug Bracewell, 1 run, slower and fuller around middle and leg, whipped away down to long-on",31.6
"Chahal to Doug Bracewell, no run, skids in from a good length around off, worked off the back foot to mid-wicket",31.5
"Chahal to Lockie Ferguson, 1 run, use of the feet to get to the pitch and tries the slog, dragged off the inside half to deep mid-wicket",31.4
"Chahal to Lockie Ferguson, no run, slow turning leg break, but wider outside off, easy leave for Ferguson",31.3
"Chahal to Doug Bracewell, 1 run, slower and shorter on leg stump, worked away to deep mid-wicket",31.2
"Chahal to Doug Bracewell, no run, slower and short outside off, Bracewell sits back for the cut but misses",31.1
"Kuldeep Yadav to Lockie Ferguson, no run, absolute mayhem! Was launched just over Kuldeep's head towards mid-off. Ferguson wanted the single badly and was almost at the other end before he got back. The throw at the keeper's end isn't that great and that helps Ferguson get back in time",30.6
"Kuldeep Yadav to Ish Sodhi, out Bowled!! Cleans him around his legs! Comical dismissal for Sodhi but then he is a tailender and you can't really blame him for this. Walks across the stumps early and Kuldeep delivers the perfect chinaman delivery around middle and off. Spins in a tad, beats the attempted flick and castles Sodhi who looked in a daze there. Well, specialist batters aren't picking Kuldeep, so a no.9 stands no chance. Ish Sodhi b Kuldeep Yadav 0(1)",30.5
"Kuldeep Yadav to Henry Nicholls, out Caught by Shami!! Horror shot from Nicholls and another one bites the dust. The shot selection from the Kiwis has been poor for the second match running. Charged down the track to the one that spun away from him, still went ahead with the slog and only managed to slice this high to backward point. Dolly for Shami. Henry Nicholls c Shami b Kuldeep Yadav 28(38) [4s-2]",30.4
"Kuldeep Yadav to Henry Nicholls, no run, flighted fuller around off, Nicholls presses forward and smothers it",30.3
"Kuldeep Yadav to Doug Bracewell, 1 run, just short of long-off. Bracewell charged down the track to this googly but couldn't middle the loft properly",30.2
"Kuldeep Yadav to Doug Bracewell, no run, slower and fuller outside off, blocked well off the front foot",30.1
"Chahal to Henry Nicholls, no run, floated leg break around off, blocked towards short mid-wicket as Chahal gets across to stop it himself",29.6
"Chahal to Doug Bracewell, 1 run, slightly short and outside off, Bracewell makes room and slaps it down to long-off",29.5
"Chahal to Doug Bracewell, no run, tossed up outside off, Bracewell presses forward to smother it",29.4
"Chahal to Doug Bracewell, FOUR, clever batting from Bracewell! Skipped down the pitch and lofted this dead straight over the bowler's head. Well wide of mid-on and it races away",29.3
"Chahal to Henry Nicholls, 1 run, use of the feet by Nicholls and he drives it back at Chahal who gets a hand on it to deflect this towards mid-on",29.2
"Chahal to Henry Nicholls, 2 runs, floated well outside leg, premeditated sweep from Nicholls down to fine leg. They race back for the second",29.1
"Kuldeep Yadav to Doug Bracewell, no run, flighted fuller on middle and leg, Bracewell shuffles a bit and defends well",28.6
"Kuldeep Yadav to Doug Bracewell, no run, slower and outside off, spinning in a bit, punched towards cover",28.5
"Kuldeep Yadav to Doug Bracewell, no run, slower and fuller outside off, driven firmly down the pitch",28.4
"Kuldeep Yadav to Doug Bracewell, no run, flatter googly, Bracewell makes room for the cut but doesn't connect",28.3
"Kuldeep Yadav to Doug Bracewell, no run, floated up around off, defended well off the front foot",28.2
"Kuldeep Yadav to Henry Nicholls, 1 run, Jadhav has lost this under the lights! This was chipped towards long-off and he never took off at all, by the time he realized, it had landed and trickled to him. Nicholls was deceived on the chip shot and played it too early. Fortunate in the end",28.1
"Shami to Doug Bracewell, FOUR, easy pickings, half volley on the pads and Bracewell flicks it aerially through square leg. Will get himself a boundary",27.6
"Shami to Henry Nicholls, 1 run, on a good length wider outside off, steered down to third man",27.5
"Shami to Henry Nicholls, no run, excitement from Shami but turned down. Dhoni signals it to be missing leg and so, no review. Was a skiddy short of a length ball that pinged Nicholls on the back thigh. The angle might have just taken it down leg I suppose",27.4
"Shami to Henry Nicholls, FOUR, sloppy work from Jadhav. He did have some ground to cover from fine leg but he did that part, only to time the slide a tad badly. Was a short ball that was swivel-pulled by Nicholls to the deep backward suare leg fence",27.3
"Shami to Doug Bracewell, 1 run, short of a length outside off, steered off the outside edge down to third man",27.2
"Shami to Doug Bracewell, no run, full and outside off, defended off the front foot",27.1
"Kuldeep Yadav to de Grandhomme, out Caught by Rayudu!! Not lucky this time, de Grandhomme! He wasn't going to die wondering but against Kuldeep, it's always risky especially if you aren't picking him. Another wrong 'un, flighted outside off and de Grandhomme got a fat top edge on the slog sweep. Still seemed to have enough on it to clear deep mid-wicket but Rayudu showed good presence of mind to pouch it inches from the ropes. Not an easy catch that with the mind frequently thinking of going across the fence. de Grandhomme c Rayudu b Kuldeep Yadav 3(8)",26.6
"Kuldeep Yadav to de Grandhomme, no run, stifled LBW appeal but it's the googly and de Grandhomme was struck in front of off stump. Went for an big slog sweep without picking the variation. Gets lucky in the end",26.5
"Kuldeep Yadav to de Grandhomme, no run, looped up wider outside off, this time it's defended well off the front foot",26.4
"Kuldeep Yadav to de Grandhomme, no run, goes fuller and slower, de Grandhomme drives it straight back at Kuldeep",26.3
"Kuldeep Yadav to de Grandhomme, 2 runs, a bit of flight and de Grandhomme has a go at it. Drags this slog off the inside half towards the cow corner region. Jadhav moves across to his right to make a sliding stop. Saves a brace",26.2
"Kuldeep Yadav to de Grandhomme, no run, floated up around middle and off, blocked out off the front foot to cover",26.1
"Shami to Henry Nicholls, no run, on a good length from outside off, Nicholls pushes at it and gets a thick inside edge onto the pads",25.6
"Shami to Henry Nicholls, no run, fuller and outside off, Nicholls jams out the drive towards cover",25.5
"Shami to Henry Nicholls, no run, fuller and angling in from outside off, solidly defended off the front foot",25.4
"Shami to Henry Nicholls, FOUR, a bit of width and Nicholls cashes in. Was short as well, he sat back and cut it away late behind point. Third man was a touch finer and this was placed brilliantly",25.3
"Shami to Henry Nicholls, no run, tries the bumper, angling in from outside off and Nicholls doesn't connect the pull",25.2
"Shami to Henry Nicholls, 2 runs, fuller and wider outside off, Nicholls driven through the covers for a brace",25.1
"Kuldeep Yadav to de Grandhomme, no run, the googly, bounces extra too and de Grandhomme is beaten on the cut. Kuldeep is getting it to fizz now",24.6
"Kuldeep Yadav to Henry Nicholls, 1 run, floated up from outside off, worked away on the leg-side",24.5
"Kuldeep Yadav to de Grandhomme, 1 run, extremely tough caught and bowled goes down! Kuldeep had to contend with the presence of Henry Nicholls at the non-striker's end, still got a hand across to his left on the dive but was always going to find it difficult to cling on. Was struck hard by de Grandhomme too but could have been in trouble",24.4
"Kuldeep Yadav to Latham, out Lbw!! Cracker of a delivery and Latham is out of here. Was nicely tossed up by the chinaman, very full as well and I don't think Latham picked the length at all. Got deceived in flight, was stuck in the crease and that hit him on the back pad, dead in front of the stumps. Shows how bamboozled Latham was and he is a quality player of spin, mind you! So, Kuldeep has his first and with this scalp, I reckon the little glimmer of hope that NZ had, has faded. Latham lbw b Kuldeep Yadav 34(32) [4s-3 6s-1]",24.3
"Kuldeep Yadav to Latham, 2 runs, too full and outside leg, Latham gets across and gets the sweep away fine down the leg-side",24.2
"Kuldeep Yadav to Latham, no run, beaten! Beautifully bowled by Kuldeep, floated fuller just around off, spins away to whiz past the outside edge",24.1
"Kedar Jadhav to Latham, 1 run, fuller and outside off, driven down the ground towards long-on",23.6
"Kedar Jadhav to Latham, SIX, Latham has nailed this! Half tracker that skids through low, he has probably got used to Jadhav's low bounce by now and effortlessly drop-kicks this over wide long-on. Terrific hit",23.5
"Kedar Jadhav to Henry Nicholls, 1 run, floated wider outside off, Nicholls forces it away to sweeper cover",23.4
"Kedar Jadhav to Latham, 1 run, slightly short and Latham drags the pull aerially, wide of mid-wicket and towards the deep",23.3
"Kedar Jadhav to Henry Nicholls, 1 run, flatter and skids in from middle and off, risky cut from Nicholls as he slaps this to sweeper cover",23.2
"Kedar Jadhav to Latham, 1 run, fractionally short and outside off, Latham drags it with a pull to wide long-on",23.1
"Kuldeep Yadav to Latham, 1 run, fuller and outside off, Latham driven through the covers for a single",22.6
"Kuldeep Yadav to Latham, no run, huge LBW shout, turned down! Dhoni says NO and they don't take the review. Was the chinaman from Kuldeep and pinged Latham on the front pad as he missed the sweep. Probably spun a bit after pitching and that's what influenced the umpire's decision",22.5
"Kuldeep Yadav to Henry Nicholls, 1 run, shortens the length a bit, Nicholls rocks back and cuts it away to deep point",22.4
"Kuldeep Yadav to Henry Nicholls, no run, throws it up full once more, driven firmly back towards Kuldeep",22.3
"Kuldeep Yadav to Henry Nicholls, no run, plenty of loop, around off and Nicholls presses forward to defend to cover",22.2
"Kuldeep Yadav to Latham, 1 run, slower and short outside off, pulled away to deep mid-wicket",22.1
"Kedar Jadhav to Henry Nicholls, 2 runs, overthrow at the bowler's end and they take the second run as well. Went off the inside edge towards square leg and it should only have been a single. Slack fielding there",21.6
"Kedar Jadhav to Henry Nicholls, no run, flatter and fuller outside off, steered with an open face to point",21.5
"Kedar Jadhav to Henry Nicholls, no run, drifting away from wider outside off, Nicholls is beaten on the cut",21.4
"Kedar Jadhav to Henry Nicholls, no run, very full and wide outside off, squeezed out towards backward point",21.3
"Kedar Jadhav to Henry Nicholls, no run, that's shot through low from a good length, Nicholls was hanging back and manages to get his bat down in time",21.2
"Kedar Jadhav to Latham, 1 run, very full and wide outside off, swept away towards deep square leg",21.1
"Kuldeep Yadav to Henry Nicholls, no run, on the shorter side again from Kuldeep, punched off the back foot to the bowler",20.6
"Kuldeep Yadav to Henry Nicholls, no run, floated up very full around middle, jammed out to the bowler",20.5
"Kuldeep Yadav to Henry Nicholls, no run, middle and leg line, drifting into Nicholls who defends off the back foot",20.4
"Kuldeep Yadav to Henry Nicholls, 2 runs, slightly short and wide, Nicholls sits back and slaps it to the left of sweeper cover. Good running gives them a brace",20.3
"Kuldeep Yadav to Latham, 1 run, leg stumpish on a good length, Latham flicks it off the back foot to deep square leg",20.2
"Kuldeep Yadav to Henry Nicholls, 1 run, floated up on leg stump, Nicholls stays back and flicks it through square leg",20.1
"Kedar Jadhav to Latham, no run, tossed up wider outside off, Latham presses forward and blocks",19.6
"Kedar Jadhav to Henry Nicholls, 1 run, flatter one around middle and leg, stabbed off the back foot down to long-on",19.5
"Kedar Jadhav to Henry Nicholls, no run, fuller and wider outside off, just inside the tramline as Nicholls leaves it alone",19.4
"Kedar Jadhav to Latham, 1 run, drifting in on middle and leg, nudged softly towards square leg for a single",19.3
"Kedar Jadhav to Latham, no run, flatter and outside off, punched off the back foot to cover",19.2
"Kedar Jadhav to Latham, no run, flatter and outside off, Latham sits back to cut but misses",19.1
"Chahal to Latham, 1 run, fired in on leg stump, worked away behind square leg to keep strike",18.6
"Chahal to Henry Nicholls, 1 run, floats it up around leg stump, swept away to deep square leg",18.5
"Chahal to Henry Nicholls, no run, drifting away outside off, punched off the back foot to cover",18.4
"Chahal to Latham, 1 run, slower and shorter outside off, punched off the back foot to long-off",18.3
"Chahal to Latham, FOUR, nicely done! Spilled down leg from Chahal and Latham gets the sweep away fine down the leg-side to the fence",18.2
"Chahal to Henry Nicholls, 1 run, in the air but well wide of Chahal and down to long-on. Was a wristy flick from Nicholls",18.1
"Kedar Jadhav to Latham, no run, round-armish dart that skids through low, pings Latham on the pads outside leg",17.6
"Kedar Jadhav to Latham, no run, skids in a bit from outside off, blocked off the back foot to cover",17.5
"Kedar Jadhav to Latham, 2 runs, fuller and wider outside off, driven through extra cover for a couple",17.4
"Kedar Jadhav to Henry Nicholls, 1 run, slower again but this is a touch short, slapped away to deep point",17.3
"Kedar Jadhav to Henry Nicholls, no run, slower and wider outside off, Nicholls looks to cut but is beaten",17.2
"Kedar Jadhav to Ross Taylor, out Stumped!! Another MSD special! Mostly when he appeals for a stumping, you've got to believe that there is a wicket opportunity there. This is sharp glovework. Jadhav got some drift and Taylor was beaten on the outside edge while trying to push at it. The back foot came up ever so slightly and that was enough for MS who whipped off the bails in a flash. He didn't appear that excited on the appeal, though he never is in anything that he does. Eventually, Taylor's a goner by the tiniest of margins. Ross Taylor st Dhoni b Kedar Jadhav 22(25) [4s-2]",17.1
"Chahal to Latham, no run, flattish outside off, punched to extra cover",16.6
"Chahal to Ross Taylor, 1 run, Chahal's getting good drift and his control has been exceptional today. This was right at the stumps and Taylor can only blunt it to long-on to raise New Zealand's 100",16.5
"Chahal to Latham, 1 run, Latham uses his feet, takes it on the full and flicks it away behind square",16.4
"Chahal to Ross Taylor, 1 run, darted on leg, wristed to square leg",16.3
"Chahal to Ross Taylor, no run, this was the drifter, Taylor didn't expect it to come in and ends up hurriedly blocking it off the inside half of his bat",16.2
"Chahal to Ross Taylor, no run, leg-break around off, Taylor gets half-forward and defends",16.1
"Kedar Jadhav to Latham, no run, tosses it up wider of off, draws Latham forward. Smothered off the front foot",15.6
"Kedar Jadhav to Latham, FOUR, Latham splits the gap fabulously on the leg-side. Slanter and at the stumps, Latham goes deep and puts his dexterous wrists into play, whipping it firmly in the gap at deep mid-wicket",15.5
"Kedar Jadhav to Ross Taylor, 1 run, ballons it up, Taylor waits and pushes it to long-off",15.4
"Kedar Jadhav to Latham, 1 run, flatter outside off, punched to sweeper cover",15.3
"Kedar Jadhav to Ross Taylor, 1 run, floats it up on off, Taylor creates room and drives it to long-off",15.2
"Kedar Jadhav to Ross Taylor, 2 runs, Taylor takes a leaf out of Latham's book and paddles it fine. Adds a brace to the tally",15.1
"Chahal to Latham, no run, pushed through quicker, Latham comes forward and smothers it",14.6
"Chahal to Latham, no run, lots of air, some drift as well just outside off. Defended stoutly",14.5
"Chahal to Latham, no run, touch quicker, Latham hangs back and blocks it",14.4
"Chahal to Latham, FOUR, we've seen in the past, Latham is very handy with his sweeps. Gets down in time, rolls his wrists and places it very fine to open his account",14.3
"Chahal to Latham, no run, flighted on off, forward and smothers",14.2
"Chahal to Munro, out Lbw!! Munro's pinned in front, he walks up to Taylor to have a chat about the review and decides against it in the end. Overambitious from Munro, went for the reverse-slap after getting down on his knees. Chahal gets it to spin in from off and the southpaw fails to execute the shot. Hit on the tummy in front of the stumps and it looked plumb. Umpire Nigel Llong had no doubts and New Zealand have lost their third wicket. Munro lbw b Chahal 31(41) [4s-3 6s-1]",14.1
"Kedar Jadhav to Ross Taylor, FOUR, Taylor sizes up and connects it spectacularly. Flatter and doesn't rish much outside off, Taylor accounts for it and slashes it in the gap between cover and point",13.6
"Kedar Jadhav to Munro, 1 run, tad slower outside off, driven away to long-off",13.5
"Kedar Jadhav to Munro, no run, slides in with the arm, comes in with the angle and Munro just about gets his bat in the way to avoid it. Bites the inside edge and dribbles to square leg",13.4
"Kedar Jadhav to Ross Taylor, 1 run, round-armish darter which stays low, bunted away to long-on",13.3
"Kedar Jadhav to Ross Taylor, no run, drifting away and flummoxes Taylor, who was beaten on the cut",13.2
"Kedar Jadhav to Munro, 1 run, flighted outside off, drilled to long-off",13.1
"Chahal to Munro, 1 run, darting on leg, nurdled away to fine leg",12.6
"Chahal to Munro, no run, spinning in and tucks Munro for space, jabbed high on the bat to cover",12.5
"Chahal to Ross Taylor, 1 run, flighted on middle, Taylor lunges forward and wrists it into the empty square leg region",12.4
"Chahal to Munro, 1 run, googly pitched too full outside off, Munro eases it to long-off",12.3
"Chahal to Ross Taylor, 1 run, slower through the air outside off, driven away to long-off",12.2
"Chahal to Munro, 1 run, 83kph, tossed on middle. Munro extends his defence to long-off",12.1
"Shankar to Ross Taylor, FOUR, Shankar's dibbly-dobblies turning out to be ineffective for India. Too straight, Taylor was shuffling across and dangerously takes it in front of the stumps to tickle it very fine",11.6
"Shankar to Ross Taylor, no run, fullish outside off, defended off the front foot",11.5
"Shankar to Munro, 1 run, very full outside off, Munro goes hard on the drive. It was too wide and it rinses the toe-end to run away to third man",11.4
"Shankar to Ross Taylor, 1 run, fuller length outside off, Taylor waits and chops it down to third man",11.3
"Shankar to Munro, 1 run, fuller length outside off, Munro creams it away to sweeper cover",11.2
"Shankar to Munro, no run, good length delivery, straighter at the stumps. Blocked with a straight bat by Munro",11.1
"Chahal to Ross Taylor, no run, slower and spinning away outside off, Taylor goes deep and laces the cut to point",10.6
"Chahal to Munro, 1 run, on the pads, glanced away to fine leg",10.5
"Chahal to Ross Taylor, 1 run, Taylor makes room by exposing all the three stumps in a bid to cut. Finds Shankar at point, who fumbles a bit and they will pinch the single",10.4
"Chahal to Ross Taylor, no run, hint of turn after pitching just outside off, Taylor stabs forward to defend and it rolls off the outer half to point",10.3
"Chahal to Ross Taylor, no run, drifting in, Taylor gets half-a-stride forward and defends it to mid-wicket",10.2
"Chahal to Ross Taylor, no run, tosses it up with lot of air, Taylor push-drives it to extra cover",10.1
"Shankar to Munro, no run, Shankar shifts his line wider of off, Munro chases and chops it to the left of MS",9.6
"Shankar to Munro, FOUR, that's a lethargic effort from Shami at mid-on, this should've been stopped. Anyway, it's consecutive boundaries for Munro. Advances down the track and bashes it hard towards Shami, who was late with the dive and the ball escapes away to the fence",9.5
"Shankar to Munro, FOUR, cannot bowl short at such pace, especially to Munro, who's very strong with the short ball. Sits back nicely, allows for the ball to arrive and swats it wide of mid-on",9.4
"Shankar to Ross Taylor, 1 run, wicket-to-wicket line, turned through square leg",9.3
"Shankar to Ross Taylor, no run, keeps his bat down at an angle and stops this full ball which was gunning towards the stumps",9.2
"Shankar to Ross Taylor, wide, spears the length delivery down leg, signalled a wide",9.2
"Shankar to Ross Taylor, no run, Shankar begins with a overpitched delivery outside off, Taylor squeezes the drive to cover-point",9.1
"Bhuvneshwar to Munro, no run, Kumar finishes off with a maiden. Pounds it on a length just outside off, Munro stands tall and punches it to extra cover, diving stop by Rohit",8.6
"Bhuvneshwar to Munro, no run, directs it towards middle and off, Munro hops back and forces it to mid-off",8.5
"Bhuvneshwar to Munro, no run, similar lines from Kumar, keeps it on leg-stump. Munro is unperturbed as he flicks it to mid-wicket",8.4
"Bhuvneshwar to Munro, no run, 134kph, straying on middle and leg. Wristed to mid-wicket",8.3
"Bhuvneshwar to Munro, no run, ""No"" says Munro after knocking it to mid-on",8.2
"Bhuvneshwar to Munro, no run, fuller length delivery, zipping through just outside off. Defended from the crease",8.1
"Shami to Ross Taylor, 2 runs, homing on middle, too straight and Taylor tucks it through square leg to get off the mark",7.6
"Shami to Williamson, out Bowled!! ""That is Cricket for you, it's a great leveller,"" says Sunil Gavaskar on air. Shami redeems himself and prises out the New Zealand captain. He has the final laugh and it's a major blow to the hosts. This length delivery, jagged back in a little and tucked the batsman for room. Williamson went with a horizontal bat and ended up getting an inside edge which deflects back onto the stumps. Shami is delighted and so are the Indian fans at the ground. Williamson b Shami 20(11) [4s-1 6s-2]",7.5
"Shami to Williamson, 2 runs, fuller on leg, picked away over square leg. Couple of runs",7.4
"Shami to Williamson, FOUR, oh, this is turning out to be a big over. Not all that width offered but Williamson stood tall, gets on top of the bounce and punches it elegantly behind point on the off-side",7.3
"Shami to Williamson, SIX, action replay of the previous ball. Williamson takes on the short ball once again. Rotates clockwise and muscles it majestically. Half-a-dozen",7.2
"Shami to Williamson, SIX, pulled away over fine leg for a maximum. Shami peppers it short, Williamson swivels and imparts enough power to clear the fielder at fine leg",7.1
"Bhuvneshwar to Williamson, 1 run, straighter line from Kumar, Williamson drops it in front of mid-wicket and steals a single",6.6
"Bhuvneshwar to Williamson, no run, fullish outside off, Williamson opens his bat face and guides it with soft hands to gully",6.5
"Bhuvneshwar to Munro, 1 run, punched to mid-off",6.4
"Bhuvneshwar to Munro, SIX, Kumar tries the short ball ploy but the line is wrong. Fine leg is inside the ring, he digs it on leg. Munro goes for the pull and gets a top-edge, which spoons over short fine leg and carries all the way for a maximum",6.3
"Bhuvneshwar to Munro, no run, seams away just a tad on off, Munro defends it high on the bat to point",6.2
"Bhuvneshwar to Munro, no run, good length delivery, straightens off the deck and Munro standing tall pushes it back to the bowler",6.1
"Shami to Munro, 1 run, rolls his fingers on the cutter and bowls it at the stumps, Munro takes it and hacks it off the inner half behind square",5.6
"Shami to Munro, no run, fuller length, pacy stuff from Shami. Munro with an open-batted dab to point",5.5
"Shami to Williamson, 1 run, rib-tickler from Shami, Williamson gets inside the line and works it along the ground behind square",5.4
"Shami to Williamson, no run, ""Wait on"" yells Williamson after punching this short of length delivery to cover",5.3
"Shami to Williamson, no run, 139kph, slants it on a length around off. Defended off the back foot",5.2
"Shami to Williamson, no run, shortish and skidding on, Williamson waits back and stonewalls it",5.1
"Bhuvneshwar to Guptill, out Caught by Chahal!! It was swirling in the air, Chahal was so close to the ropes at third man and does wonderfully to pouch it. Finally, Guptill runs out of luck and has to depart. Short ball works like a charm for Kumar. It was wide as well, Guptill goes hard and slashes it on the rise. Didn't control it at all and goes straight to Chahal at third man, who judges it well and cushions it onto his chest before tumbling on the ground. Bhuvi and India are pumped. Guptill c Chahal b Bhuvneshwar 15(16) [4s-2]",4.6
"Bhuvneshwar to Guptill, no run, short of length and gives a semblance of inward movement, Guptill hops back and turns it to mid-wicket",4.5
"Bhuvneshwar to Munro, 1 run, lasering on the pads, nudged away to deep square leg",4.4
"Bhuvneshwar to Munro, no run, back of a length on off, punched to extra cover",4.3
"Bhuvneshwar to Munro, wide, Kumar misses his line and splays it down leg, Munro swivels to pull and comes up with zilch",4.3
"Bhuvneshwar to Munro, no run, bumper, brisky one and Munro was looking to help it away behind square, gets defeated by too much of bounces as it sails over his head",4.2
"Bhuvneshwar to Munro, no run, 138kph, goodish length on off. Tapped to cover",4.1
"Shami to Guptill, no run, back of a length and rising, Guptill rides the bounce and blocks",3.6
"Shami to Guptill, 2 runs, wristy whip from Guptill. Shami wafts it on middle and leg, it's been timed past mid-on. Couple of runs taken",3.5
"Shami to Guptill, no run, slips in the bouncer, Guptill arches his back and tries to ramp it over the keeper, was quite late into the shot and fails to connect",3.4
